Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price
dark-seer-kadin-beyaz-pudra-sneaker,Dark Seer Kadın Beyaz Pudra Sneaker,Dark Seer Kadın Beyaz Pudra Sneaker,turmarkt,,"Apparel,Clothing,turmarkt",TRUE,Title,Default Title,dark-seer-kadin-beyaz-pudra-sneaker,982.04
