Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-troy.png,11,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 11,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-mastercard.png,12,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 12,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-visa.png,13,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 13,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-american-express.png,14,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 14,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-app-store.png,15,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 15,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-google-play.png,16,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 16,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/production/footer-app-gallery.png,17,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 17,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty126/web-pdp/cok_satanlar.png,18,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 18,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty127/web-pdp/en_cok_sepete_eklenenler.png,19,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 19,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty127/web-pdp/en_begenilenler.png,20,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 20,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_A.png,21,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 21,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_B.png,22,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 22,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_C.png,23,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 23,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_D.png,24,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 24,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_E.png,25,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 25,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_F.png,26,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 26,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A)-(G)_G.png,27,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 27,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_A+++.png,28,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 28,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_A++.png,29,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 29,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_A+.png,30,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 30,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_A.png,31,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 31,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_B.png,32,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 32,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_C.png,33,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 33,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+++)-(D)_D.png,34,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 34,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_A+.png,35,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 35,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_A.png,36,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 36,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_B.png,37,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 37,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_C.png,38,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 38,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_D.png,39,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 39,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_E.png,40,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 40,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A+)-(F)_F.png,41,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 41,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_A++.png,42,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 42,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_A+.png,43,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 43,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_A.png,44,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 44,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_B.png,45,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 45,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_C.png,46,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 46,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_D.png,47,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 47,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/50/50/mobile/enerjietiketi/(A++)-(E)_E.png,48,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 48,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/master/basketPreviewDefaultThumb.jpg,49,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 49,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/master/placeholderSmall.png,50,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 50,,,,,,,,,,,,,,,,,,,,
gofeel-pofidi-streetwear-unisex-ici-astarli-flame-yarisci-ki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/web/master/default-thumb.jpg,51,Gofeel Pofidi Streetwear Unisex İçi Astarlı Flame Yarışçı Kırmızı Bomber Ceket - Görsel 51,,,,,,,,,,,,,,,,,,,,
