Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - Çok Renkli XL - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,bordo,Beden,S,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-s,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo S,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-s,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo S - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo S - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,bordo,Beden,M,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-m,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo M,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-m,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo M - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo M - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,bordo,Beden,L,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-l,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo L,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-l,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo L - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo L - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,bordo,Beden,XL,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-xl,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo XL,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-bordo-xl,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo XL - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - bordo XL - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,lacivert,Beden,S,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-s,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert S,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-s,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert S - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert S - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,lacivert,Beden,M,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-m,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert M,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-m,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert M - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert M - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,lacivert,Beden,L,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-l,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert L,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-l,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert L - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert L - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,lacivert,Beden,XL,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-xl,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert XL,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-lacivert-xl,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert XL - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - lacivert XL - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,siyah,Beden,S,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-s,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah S,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-s,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah S - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah S - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,siyah,Beden,M,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-m,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah M,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-m,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah M - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah M - Görsel 3,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,peelter,Moda,Clothing,,TRUE,Renk,siyah,Beden,L,,,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-l,300,shopify,10,deny,manual,438.90,399.00,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,1,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah L,FALSE,,,Apparel & Accessories,Unisex,Adult,peelter-kadın-queen-baskılı-slimfit-günlük-kullanıma-uygun-elbise-siyah-l,new,TRUE,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/04bc9cf7-70f2-354d-82e3-73ab80c123a9/1_org_zoom.jpg,g,,,TRUE,,,TRUE,,,active
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/5213077f-645c-3271-a467-3f7a85ddbd12/1_org_zoom.jpg,2,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah L - Görsel 2,,,,,,,,,,,,,,,,,,,,
peelter-kadn-queen-baskl-slimfit-gnlk-kullanma-uygun-elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty1660/prod/QC/20250409/01/ecebe02b-8237-329a-8885-b048983be205/1_org_zoom.jpg,3,peelter Kadın Queen Baskılı Slimfit Günlük Kullanıma Uygun Elbise - siyah L - Görsel 3,,,,,,,,,,,,,,,,,,,,
