Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","lacivert","Beden","2XL",,,"861877805-lacivert-2xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 2XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-lacivert-2xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 2XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 2XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","lacivert","Beden","3XL",,,"861877805-lacivert-3xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 3XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-lacivert-3xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 3XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - lacivert 3XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","S",,,"861877805-siyah-s","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah S","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-s","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah S - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah S - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","M",,,"861877805-siyah-m","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah M","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-m","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah M - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah M - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","L",,,"861877805-siyah-l","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah L","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-l","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah L - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah L - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","XL",,,"861877805-siyah-xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","2XL",,,"861877805-siyah-2xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 2XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-2xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 2XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 2XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","siyah","Beden","3XL",,,"861877805-siyah-3xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 3XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-siyah-3xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 3XL - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - siyah 3XL - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","kahve","Beden","S",,,"861877805-kahve-s","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve S","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-kahve-s","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve S - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve S - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","kahve","Beden","M",,,"861877805-kahve-m","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve M","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-kahve-m","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve M - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve M - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","kahve","Beden","L",,,"861877805-kahve-l","300","shopify","10","deny","manual","599.99",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve L","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-kahve-l","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/cd254d93-a7cc-37cb-b106-67bad0ec1ab6/1_org_zoom.jpg","2","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve L - Görsel 2",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0aede5c7-dfee-3a6f-85d0-f866018aefb5/1_org_zoom.jpg","3","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve L - Görsel 3",,,,,,,,,,,,,,,,,,,,
"bikelife-kadn-lacivert-likral-palazzo-sala-geni-paa-pantolon",,,"Marka Bilinmiyor","Moda","Giyim",,"TRUE","Renk","kahve","Beden","XL",,,"861877805-kahve-xl","300","shopify","10","deny","manual","659.989",,"TRUE","TRUE",,"https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","1","BİKELİFE Kadın Lacivert Likralı Palazzo Salaş Geniş Paça Pantolon - kahve XL","FALSE",,,"Apparel & Accessories","Unisex","Adult","861877805-kahve-xl","new","TRUE","https://cdn.dsmcdn.com/ty1637/prod/QC/20250213/13/0083c286-ea7a-3b09-b8e7-e97136d1f5b7/1_org_zoom.jpg","g",,,"TRUE",,,"TRUE",,,"active"
