Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Included / Turkey
ultra-soft-oval-yaka-kisa-kol-bluz-ekru,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru","<h3>Ürün Özellikleri</h3><ul><li><strong>Kategori:</strong> Bluz</li><li><strong>Satıcı:</strong> SHEISMONO</li></ul><p>Marka: SHEISMONO</p><p>Beden seçenekleri: L, M, S</p>",SHEISMONO,Apparel & Accessories > Clothing > Shirts & Tops,Bluz,bluz,TRUE,Beden,,ultra-soft-s,100,shopify,10,deny,manual,515.90,469,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1665/prod/QC/20250423/03/38dbd476-dba9-33cc-987d-4c3708562d49/1_org_zoom.jpg,1,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru",FALSE,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru","SHEISMONO Ultra Soft Oval Yaka Kısa Kol Bluz Ekru - En uygun fiyata satın alın",,kg,469,TRUE
,,,,,,,,,S,ultra-soft-s,100,shopify,10,deny,manual,515.90,469,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1665/prod/QC/20250423/03/38dbd476-dba9-33cc-987d-4c3708562d49/1_org_zoom.jpg,2,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru - S",FALSE,,,,,kg,469,TRUE
,,,,,,,,,M,ultra-soft-m,100,shopify,10,deny,manual,515.90,469,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1665/prod/QC/20250423/03/81bf9d7f-13dc-363d-a4ae-09e29a7a2a22/1_org_zoom.jpg,3,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru - M",FALSE,,,,,kg,469,TRUE
,,,,,,,,,L,ultra-soft-l,100,shopify,10,deny,manual,515.90,469,TRUE,TRUE,,https://cdn.dsmcdn.com/ty1666/prod/QC/20250423/03/968884a2-c44c-37a6-b58e-063fc29a2102/1_org_zoom.jpg,4,"Ultra Soft Oval Yaka Kısa Kol Bluz Ekru - L",FALSE,,,,,kg,469,TRUE
